,open,high,low,close,volume
2024-09-13 06:00:00+00:00,1.10825,1.10845,1.10745,1.10789,11585.95
2024-09-13 07:00:00+00:00,1.10789,1.1094,1.1073,1.10924,12243.72
2024-09-13 08:00:00+00:00,1.10924,1.10939,1.10859,1.10927,14967.23
2024-09-13 09:00:00+00:00,1.10928,1.11007,1.10882,1.10919,14097.7
2024-09-13 10:00:00+00:00,1.10918,1.10973,1.10868,1.10904,12227.71
2024-09-13 11:00:00+00:00,1.10904,1.1093,1.10812,1.10841,18816.81
2024-09-13 12:00:00+00:00,1.10842,1.10935,1.10791,1.10928,16761.66
2024-09-13 13:00:00+00:00,1.10929,1.11017,1.10879,1.10943,20172.81
2024-09-13 14:00:00+00:00,1.10943,1.10951,1.10844,1.10889,19178.93
2024-09-13 15:00:00+00:00,1.10891,1.10918,1.1082,1.10844,12379.34
2024-09-13 16:00:00+00:00,1.10845,1.10851,1.10768,1.10838,8071.27
2024-09-13 17:00:00+00:00,1.10839,1.10858,1.10801,1.10815,8185.83
2024-09-13 18:00:00+00:00,1.10814,1.10845,1.10766,1.1078,8545.24
2024-09-13 19:00:00+00:00,1.10779,1.10813,1.1076,1.10777,5434.36
2024-09-13 20:00:00+00:00,1.10777,1.10782,1.10721,1.10732,6387.84
2024-09-13 21:00:00+00:00,1.10732,1.10732,1.10732,1.10732,0.0
2024-09-13 22:00:00+00:00,1.10732,1.10732,1.10732,1.10732,0.0
2024-09-13 23:00:00+00:00,1.10732,1.10732,1.10732,1.10732,0.0
2024-09-16 00:00:00+00:00,1.10872,1.10923,1.1087,1.10895,4591.17
2024-09-16 01:00:00+00:00,1.10894,1.10924,1.10873,1.10877,6332.02
2024-09-16 02:00:00+00:00,1.10876,1.1091,1.10867,1.1089,4863.58
2024-09-16 03:00:00+00:00,1.1089,1.11049,1.1088,1.1104,7096.75
2024-09-16 04:00:00+00:00,1.1104,1.11048,1.10969,1.10971,6713.33
2024-09-16 05:00:00+00:00,1.10971,1.10996,1.10956,1.10983,5404.97
2024-09-16 06:00:00+00:00,1.10982,1.11157,1.10975,1.11145,8337.49
2024-09-16 07:00:00+00:00,1.11143,1.11197,1.11095,1.1115,13280.92
2024-09-16 08:00:00+00:00,1.11149,1.1126,1.11138,1.11228,12005.24
2024-09-16 09:00:00+00:00,1.11227,1.11293,1.11181,1.11204,11083.69
2024-09-16 10:00:00+00:00,1.11204,1.11282,1.11201,1.11219,9119.5
2024-09-16 11:00:00+00:00,1.1122,1.11256,1.11159,1.11237,10047.43
2024-09-16 12:00:00+00:00,1.11238,1.11327,1.11165,1.11249,15905.26
2024-09-16 13:00:00+00:00,1.11249,1.11374,1.11227,1.11294,18379.31
2024-09-16 14:00:00+00:00,1.11296,1.11305,1.1118,1.11238,16002.1
2024-09-16 15:00:00+00:00,1.11238,1.11242,1.11165,1.11225,10327.16
2024-09-16 16:00:00+00:00,1.11226,1.113,1.11195,1.1129,9229.2
2024-09-16 17:00:00+00:00,1.11288,1.113,1.1116,1.11233,5880.82
2024-09-16 18:00:00+00:00,1.11234,1.11243,1.11197,1.11208,6637.82
2024-09-16 19:00:00+00:00,1.11207,1.11297,1.11186,1.11289,5280.38
2024-09-16 20:00:00+00:00,1.11288,1.11332,1.11279,1.11325,3896.47
2024-09-16 21:00:00+00:00,1.1132,1.11324,1.11306,1.1131,319.44
2024-09-16 22:00:00+00:00,1.1131,1.11321,1.11266,1.11272,2435.21
2024-09-16 23:00:00+00:00,1.11275,1.11299,1.11232,1.11291,4447.59
2024-09-17 00:00:00+00:00,1.11291,1.11311,1.11219,1.1123,6552.24
2024-09-17 01:00:00+00:00,1.11229,1.11294,1.11226,1.11278,6117.58
2024-09-17 02:00:00+00:00,1.11277,1.11296,1.11248,1.11271,4794.04
2024-09-17 03:00:00+00:00,1.1127,1.11283,1.11228,1.11239,3973.1
2024-09-17 04:00:00+00:00,1.1124,1.11246,1.11217,1.11244,3401.54
2024-09-17 05:00:00+00:00,1.11243,1.11288,1.1122,1.11266,3736.07
2024-09-17 06:00:00+00:00,1.11267,1.11334,1.11208,1.11208,7881.4
2024-09-17 07:00:00+00:00,1.11208,1.11378,1.11156,1.11361,13163.57
2024-09-17 08:00:00+00:00,1.11361,1.11461,1.11329,1.11445,11577.55
2024-09-17 09:00:00+00:00,1.11445,1.11445,1.11346,1.1138,14773.02
2024-09-17 10:00:00+00:00,1.11381,1.11398,1.11318,1.11343,8833.18
2024-09-17 11:00:00+00:00,1.11342,1.11427,1.11302,1.11385,9407.03
2024-09-17 12:00:00+00:00,1.11384,1.11436,1.11177,1.11246,34403.15
2024-09-17 13:00:00+00:00,1.11247,1.11277,1.11117,1.11129,31496.78
2024-09-17 14:00:00+00:00,1.1113,1.11281,1.1113,1.11245,30547.69
2024-09-17 15:00:00+00:00,1.11246,1.11262,1.11152,1.11173,15963.79
2024-09-17 16:00:00+00:00,1.11172,1.11216,1.1115,1.11193,9739.3
2024-09-17 17:00:00+00:00,1.11192,1.11208,1.11109,1.11162,13709.35
2024-09-17 18:00:00+00:00,1.11162,1.11226,1.11155,1.11223,12560.82
2024-09-17 19:00:00+00:00,1.11223,1.11235,1.11147,1.11158,10958.78
2024-09-17 20:00:00+00:00,1.11158,1.11168,1.11126,1.11134,5802.16
2024-09-17 21:00:00+00:00,1.11128,1.11155,1.11124,1.1113,697.98
2024-09-17 22:00:00+00:00,1.1113,1.11186,1.1113,1.11179,1879.68
2024-09-17 23:00:00+00:00,1.1118,1.11238,1.11179,1.1122,2018.11
2024-09-18 00:00:00+00:00,1.11221,1.11285,1.11215,1.1127,5113.01
2024-09-18 01:00:00+00:00,1.11271,1.11303,1.11252,1.11277,6456.56
2024-09-18 02:00:00+00:00,1.11278,1.11285,1.11247,1.11279,5187.67
2024-09-18 03:00:00+00:00,1.1128,1.11285,1.11253,1.11262,6547.72
2024-09-18 04:00:00+00:00,1.11262,1.11263,1.11199,1.112,5521.34
2024-09-18 05:00:00+00:00,1.112,1.11215,1.11177,1.11205,5401.81
2024-09-18 06:00:00+00:00,1.11204,1.1126,1.11152,1.11186,13709.08
2024-09-18 07:00:00+00:00,1.11186,1.11311,1.11174,1.11311,15236.83
2024-09-18 08:00:00+00:00,1.11311,1.11332,1.11278,1.11294,14704.8
2024-09-18 09:00:00+00:00,1.11295,1.11398,1.11268,1.11381,9933.57
2024-09-18 10:00:00+00:00,1.1138,1.11387,1.11297,1.11299,9472.95
2024-09-18 11:00:00+00:00,1.11298,1.11301,1.11224,1.11244,7437.02
2024-09-18 12:00:00+00:00,1.11243,1.11285,1.11179,1.11222,15013.02
2024-09-18 13:00:00+00:00,1.11222,1.11398,1.11222,1.11352,13896.36
2024-09-18 14:00:00+00:00,1.11352,1.11361,1.11082,1.1118,19664.26
2024-09-18 15:00:00+00:00,1.11181,1.1122,1.11119,1.11158,11655.66
2024-09-18 16:00:00+00:00,1.11158,1.11261,1.11154,1.11242,9580.1
2024-09-18 17:00:00+00:00,1.11243,1.11304,1.11171,1.11247,10307.95
2024-09-18 18:00:00+00:00,1.11247,1.11891,1.11238,1.11492,79634.39
2024-09-18 19:00:00+00:00,1.11489,1.1149,1.10966,1.11056,46817.73
2024-09-18 20:00:00+00:00,1.11054,1.11201,1.11043,1.11184,10001.96
2024-09-18 21:00:00+00:00,1.11184,1.11184,1.11104,1.11164,868.56
2024-09-18 22:00:00+00:00,1.1116,1.1124,1.11149,1.11218,3736.14
2024-09-18 23:00:00+00:00,1.11219,1.11219,1.11111,1.11139,5124.6
2024-09-19 00:00:00+00:00,1.1114,1.11166,1.10788,1.10815,18545.54
2024-09-19 01:00:00+00:00,1.10815,1.10856,1.10683,1.10832,13316.27
2024-09-19 02:00:00+00:00,1.10834,1.11035,1.10834,1.11019,13712.91
2024-09-19 03:00:00+00:00,1.11019,1.11191,1.10994,1.11185,9639.34
2024-09-19 04:00:00+00:00,1.11185,1.11212,1.11149,1.11201,9012.62
2024-09-19 05:00:00+00:00,1.11202,1.11311,1.11202,1.1131,9926.66
2024-09-19 06:00:00+00:00,1.11309,1.11451,1.11287,1.11451,18576.11
2024-09-19 07:00:00+00:00,1.11453,1.1153,1.11401,1.11458,31828.72
2024-09-19 08:00:00+00:00,1.11457,1.1169,1.11448,1.11626,16697.21
2024-09-19 09:00:00+00:00,1.11626,1.11787,1.11622,1.11776,17296.55
2024-09-19 10:00:00+00:00,1.11777,1.11787,1.11686,1.11702,16467.87
2024-09-19 11:00:00+00:00,1.11705,1.1176,1.11519,1.1158,20305.76
2024-09-19 12:00:00+00:00,1.11581,1.11582,1.11257,1.11258,32281.14
2024-09-19 13:00:00+00:00,1.11259,1.11405,1.11174,1.11213,33084.41
2024-09-19 14:00:00+00:00,1.11213,1.1133,1.11164,1.11292,33774.64
2024-09-19 15:00:00+00:00,1.11293,1.11487,1.11255,1.11468,24100.43
2024-09-19 16:00:00+00:00,1.11469,1.11583,1.11452,1.11554,22112.11
2024-09-19 17:00:00+00:00,1.11553,1.11613,1.11524,1.11605,10900.59
2024-09-19 18:00:00+00:00,1.11605,1.11678,1.11605,1.11654,13024.64
2024-09-19 19:00:00+00:00,1.11654,1.11666,1.11588,1.1162,16450.0
2024-09-19 20:00:00+00:00,1.1162,1.11642,1.11604,1.11611,5005.05
2024-09-19 21:00:00+00:00,1.11611,1.11623,1.11598,1.11615,595.63
2024-09-19 22:00:00+00:00,1.11616,1.11627,1.11603,1.11607,1486.25
2024-09-19 23:00:00+00:00,1.11608,1.11609,1.11584,1.11593,2870.83
2024-09-20 00:00:00+00:00,1.11593,1.11615,1.11571,1.11603,8080.63
2024-09-20 01:00:00+00:00,1.11604,1.1164,1.11583,1.11591,9698.83
2024-09-20 02:00:00+00:00,1.11592,1.11632,1.11572,1.11614,8568.34
2024-09-20 03:00:00+00:00,1.11613,1.11692,1.11612,1.11656,7948.0
2024-09-20 04:00:00+00:00,1.11657,1.11679,1.11638,1.11649,4206.67
2024-09-20 05:00:00+00:00,1.1165,1.11664,1.1161,1.11637,7950.93
2024-09-20 06:00:00+00:00,1.1164,1.11785,1.1164,1.11764,13972.89
2024-09-20 07:00:00+00:00,1.11763,1.11818,1.11594,1.11627,18853.4
2024-09-20 08:00:00+00:00,1.11626,1.11691,1.11523,1.11643,16004.82
2024-09-20 09:00:00+00:00,1.11644,1.1166,1.1157,1.11607,11750.39
2024-09-20 10:00:00+00:00,1.1161,1.11626,1.11551,1.11592,10724.2
2024-09-20 11:00:00+00:00,1.11593,1.11622,1.1154,1.11615,15142.9
2024-09-20 12:00:00+00:00,1.11615,1.11768,1.11615,1.11744,14782.7
2024-09-20 13:00:00+00:00,1.11743,1.11762,1.11538,1.11547,21472.38
2024-09-20 14:00:00+00:00,1.11546,1.11546,1.11379,1.11437,21882.23
2024-09-20 15:00:00+00:00,1.11437,1.11594,1.1136,1.11588,28771.6
2024-09-20 16:00:00+00:00,1.11588,1.11757,1.11588,1.11738,26454.85
2024-09-20 17:00:00+00:00,1.11736,1.11742,1.11582,1.11593,14021.35
2024-09-20 18:00:00+00:00,1.11594,1.1166,1.11571,1.1165,12650.36
2024-09-20 19:00:00+00:00,1.1165,1.11659,1.11616,1.1162,10272.51
2024-09-20 20:00:00+00:00,1.11619,1.11638,1.11561,1.11626,7163.34
2024-09-20 21:00:00+00:00,1.11626,1.11626,1.11626,1.11626,0.0
2024-09-20 22:00:00+00:00,1.11626,1.11626,1.11626,1.11626,0.0
2024-09-20 23:00:00+00:00,1.11626,1.11626,1.11626,1.11626,0.0
2024-09-23 00:00:00+00:00,1.11589,1.11607,1.1156,1.11589,4321.95
2024-09-23 01:00:00+00:00,1.11588,1.11615,1.11558,1.11589,5279.86
2024-09-23 02:00:00+00:00,1.11588,1.11636,1.11565,1.11622,3994.32
2024-09-23 03:00:00+00:00,1.11622,1.11648,1.1161,1.11615,4108.6
2024-09-23 04:00:00+00:00,1.11615,1.1165,1.116,1.11635,4758.47
2024-09-23 05:00:00+00:00,1.11634,1.11672,1.11614,1.11631,4909.94
2024-09-23 06:00:00+00:00,1.11632,1.11642,1.11551,1.11588,12798.51
2024-09-23 07:00:00+00:00,1.11587,1.11595,1.10978,1.11013,31302.31
2024-09-23 08:00:00+00:00,1.11012,1.11017,1.10831,1.10924,16805.34
2024-09-23 09:00:00+00:00,1.10923,1.11123,1.10921,1.11058,11578.31
2024-09-23 10:00:00+00:00,1.11061,1.11193,1.11053,1.11129,15167.84
2024-09-23 11:00:00+00:00,1.11131,1.11258,1.11125,1.11196,14349.42
2024-09-23 12:00:00+00:00,1.11197,1.11238,1.11085,1.11223,15085.56
2024-09-23 13:00:00+00:00,1.11224,1.11396,1.11201,1.11292,27939.76
2024-09-23 14:00:00+00:00,1.11291,1.11433,1.11152,1.11323,27251.65
2024-09-23 15:00:00+00:00,1.11325,1.11371,1.11235,1.11302,19569.26
2024-09-23 16:00:00+00:00,1.11299,1.11299,1.11212,1.11251,16804.94
2024-09-23 17:00:00+00:00,1.11251,1.11284,1.11202,1.11206,7992.58
2024-09-23 18:00:00+00:00,1.11205,1.11238,1.11159,1.11167,6398.23
2024-09-23 19:00:00+00:00,1.11166,1.11176,1.11119,1.11145,8145.98
2024-09-23 20:00:00+00:00,1.11146,1.11148,1.11097,1.11109,3511.46
2024-09-23 21:00:00+00:00,1.11107,1.11144,1.11107,1.11116,970.4
2024-09-23 22:00:00+00:00,1.11116,1.1114,1.11108,1.11109,1420.45
2024-09-23 23:00:00+00:00,1.11111,1.11116,1.11074,1.11109,1971.77
2024-09-24 00:00:00+00:00,1.1111,1.11137,1.11043,1.11057,7692.41
2024-09-24 01:00:00+00:00,1.11056,1.1111,1.11043,1.11073,8565.98
2024-09-24 02:00:00+00:00,1.11074,1.11083,1.11033,1.11055,4792.61
2024-09-24 03:00:00+00:00,1.11055,1.11136,1.11055,1.11126,5315.03
2024-09-24 04:00:00+00:00,1.11125,1.11176,1.11093,1.11167,5678.93
2024-09-24 05:00:00+00:00,1.11167,1.11194,1.11139,1.11163,9688.71
2024-09-24 06:00:00+00:00,1.11162,1.11189,1.11042,1.1115,16458.41
2024-09-24 07:00:00+00:00,1.11149,1.11322,1.11125,1.11272,18337.51
2024-09-24 08:00:00+00:00,1.11271,1.11449,1.11263,1.11401,17662.5
2024-09-24 09:00:00+00:00,1.11401,1.11459,1.11315,1.11355,12570.59
2024-09-24 10:00:00+00:00,1.11356,1.11411,1.11269,1.1128,11283.75
2024-09-24 11:00:00+00:00,1.1128,1.11298,1.11221,1.1129,9404.97
2024-09-24 12:00:00+00:00,1.11289,1.11477,1.11289,1.11408,19173.78
2024-09-24 13:00:00+00:00,1.11408,1.11442,1.11324,1.11389,18932.66
2024-09-24 14:00:00+00:00,1.11389,1.11635,1.11387,1.11507,39821.47
2024-09-24 15:00:00+00:00,1.11506,1.11561,1.11467,1.11497,16930.71
2024-09-24 16:00:00+00:00,1.11497,1.1162,1.11493,1.11584,9899.91
2024-09-24 17:00:00+00:00,1.11583,1.11637,1.11546,1.11626,7389.13
2024-09-24 18:00:00+00:00,1.11628,1.11669,1.11598,1.11662,5282.52
2024-09-24 19:00:00+00:00,1.11663,1.11767,1.1165,1.11766,7032.93
2024-09-24 20:00:00+00:00,1.11766,1.11809,1.1175,1.11794,3436.48
2024-09-24 21:00:00+00:00,1.11791,1.11798,1.11756,1.11783,321.78
2024-09-24 22:00:00+00:00,1.11782,1.11888,1.11782,1.11886,2327.5
2024-09-24 23:00:00+00:00,1.11885,1.1191,1.11833,1.11909,3989.73
2024-09-25 00:00:00+00:00,1.11907,1.11939,1.11873,1.11931,6613.91
2024-09-25 01:00:00+00:00,1.11933,1.11937,1.11853,1.1188,11693.84
2024-09-25 02:00:00+00:00,1.1188,1.11961,1.11876,1.11947,6232.4
2024-09-25 03:00:00+00:00,1.11948,1.11987,1.11917,1.1198,5418.38
2024-09-25 04:00:00+00:00,1.1198,1.11987,1.11936,1.11956,4526.38
2024-09-25 05:00:00+00:00,1.11955,1.1196,1.11922,1.11956,3977.91
2024-09-25 06:00:00+00:00,1.11955,1.11956,1.11869,1.11905,9123.62
2024-09-25 07:00:00+00:00,1.11906,1.11964,1.11858,1.11917,10213.0
2024-09-25 08:00:00+00:00,1.11917,1.11954,1.11821,1.11848,12890.08
2024-09-25 09:00:00+00:00,1.11848,1.11877,1.11782,1.11832,8414.65
2024-09-25 10:00:00+00:00,1.11832,1.11889,1.11809,1.11871,8363.96
2024-09-25 11:00:00+00:00,1.11872,1.11974,1.11831,1.11959,9865.06
2024-09-25 12:00:00+00:00,1.11959,1.12078,1.11917,1.11976,19269.59
2024-09-25 13:00:00+00:00,1.11976,1.1214,1.11952,1.11952,28008.51
2024-09-25 14:00:00+00:00,1.11952,1.11954,1.11652,1.11726,24945.65
2024-09-25 15:00:00+00:00,1.11727,1.11752,1.11418,1.11432,20011.37
2024-09-25 16:00:00+00:00,1.1143,1.11476,1.11329,1.11344,10762.42
2024-09-25 17:00:00+00:00,1.11344,1.11378,1.11215,1.11369,8750.21
2024-09-25 18:00:00+00:00,1.11368,1.11387,1.11326,1.11342,7583.42
2024-09-25 19:00:00+00:00,1.11342,1.11358,1.11254,1.11259,9534.38
2024-09-25 20:00:00+00:00,1.1126,1.11327,1.11249,1.11325,4241.35
2024-09-25 21:00:00+00:00,1.11322,1.11334,1.1129,1.1133,1269.88
2024-09-25 22:00:00+00:00,1.11329,1.1133,1.11303,1.11316,1622.83
2024-09-25 23:00:00+00:00,1.11316,1.11322,1.11295,1.11296,3477.93
2024-09-26 00:00:00+00:00,1.11297,1.11368,1.1129,1.11365,6773.76
2024-09-26 01:00:00+00:00,1.11367,1.11411,1.11316,1.11394,6772.22
2024-09-26 02:00:00+00:00,1.11395,1.11419,1.11371,1.1141,4401.43
2024-09-26 03:00:00+00:00,1.1141,1.11451,1.11378,1.11405,4728.23
2024-09-26 04:00:00+00:00,1.11404,1.11435,1.11377,1.11416,5015.72
2024-09-26 05:00:00+00:00,1.11416,1.11519,1.11405,1.11497,6209.97
2024-09-26 06:00:00+00:00,1.11498,1.11566,1.1147,1.11534,9609.59
2024-09-26 07:00:00+00:00,1.11534,1.11579,1.11336,1.11348,19243.1
2024-09-26 08:00:00+00:00,1.11347,1.11435,1.11257,1.11413,16846.56
2024-09-26 09:00:00+00:00,1.11414,1.11523,1.11414,1.11436,9974.09
2024-09-26 10:00:00+00:00,1.11436,1.1155,1.11397,1.11538,13751.97
2024-09-26 11:00:00+00:00,1.11539,1.11614,1.1148,1.1154,14822.26
2024-09-26 12:00:00+00:00,1.11541,1.11654,1.11374,1.1151,23714.76
2024-09-26 13:00:00+00:00,1.11511,1.11597,1.11347,1.11398,21473.18
2024-09-26 14:00:00+00:00,1.11398,1.11747,1.11257,1.11648,21967.2
2024-09-26 15:00:00+00:00,1.11647,1.11893,1.11642,1.11828,13724.71
2024-09-26 16:00:00+00:00,1.11827,1.11828,1.11662,1.11692,9264.73
2024-09-26 17:00:00+00:00,1.11691,1.118,1.11683,1.11795,5949.22
2024-09-26 18:00:00+00:00,1.11797,1.11823,1.11734,1.11795,5292.6
2024-09-26 19:00:00+00:00,1.11796,1.11841,1.11761,1.11778,6303.41
2024-09-26 20:00:00+00:00,1.11778,1.11787,1.11744,1.11764,4940.19
2024-09-26 21:00:00+00:00,1.11763,1.1178,1.11739,1.11747,1397.65
2024-09-26 22:00:00+00:00,1.11751,1.11769,1.11748,1.1176,4363.68
2024-09-26 23:00:00+00:00,1.11761,1.11772,1.11736,1.11769,3218.22
2024-09-27 00:00:00+00:00,1.1177,1.11776,1.1168,1.11691,7424.31
2024-09-27 01:00:00+00:00,1.11691,1.11719,1.11624,1.11642,14816.03
2024-09-27 02:00:00+00:00,1.11641,1.11696,1.11624,1.11689,7055.97
2024-09-27 03:00:00+00:00,1.1169,1.11731,1.11687,1.1169,5455.57
2024-09-27 04:00:00+00:00,1.11689,1.11695,1.11637,1.11647,7482.54
2024-09-27 05:00:00+00:00,1.11647,1.11683,1.11584,1.11639,13456.85
2024-09-27 06:00:00+00:00,1.11638,1.1176,1.11402,1.11509,31530.49
2024-09-27 07:00:00+00:00,1.11506,1.11506,1.11248,1.1133,28047.05
2024-09-27 08:00:00+00:00,1.11328,1.11451,1.11263,1.11444,16730.08
2024-09-27 09:00:00+00:00,1.11446,1.11598,1.11371,1.11594,14556.61
2024-09-27 10:00:00+00:00,1.11595,1.11709,1.11556,1.11633,13648.02
2024-09-27 11:00:00+00:00,1.11632,1.11676,1.11589,1.11624,15919.02
2024-09-27 12:00:00+00:00,1.11625,1.12016,1.11541,1.11997,30749.89
2024-09-27 13:00:00+00:00,1.11997,1.1203,1.11795,1.11847,35597.25
2024-09-27 14:00:00+00:00,1.11849,1.1192,1.11692,1.11784,27487.01
2024-09-27 15:00:00+00:00,1.11785,1.11785,1.1154,1.11584,18437.06
2024-09-27 16:00:00+00:00,1.11585,1.116,1.11463,1.11515,13751.03
2024-09-27 17:00:00+00:00,1.11515,1.11658,1.11503,1.11635,11082.49
2024-09-27 18:00:00+00:00,1.11636,1.11677,1.11596,1.11677,8981.69
2024-09-27 19:00:00+00:00,1.11676,1.11678,1.11626,1.1164,6881.82
2024-09-27 20:00:00+00:00,1.11639,1.11677,1.11589,1.11619,5222.51
2024-09-27 21:00:00+00:00,1.11619,1.11619,1.11619,1.11619,0.0
2024-09-27 22:00:00+00:00,1.11619,1.11619,1.11619,1.11619,0.0
2024-09-27 23:00:00+00:00,1.11619,1.11619,1.11619,1.11619,0.0
2024-09-30 00:00:00+00:00,1.11688,1.11739,1.11684,1.11707,8105.78
2024-09-30 01:00:00+00:00,1.11709,1.11725,1.11605,1.11605,9802.81
2024-09-30 02:00:00+00:00,1.11604,1.11622,1.11564,1.11603,6053.65
2024-09-30 03:00:00+00:00,1.11604,1.11616,1.11562,1.11581,4800.95
2024-09-30 04:00:00+00:00,1.11582,1.1162,1.11582,1.11615,4691.43
2024-09-30 05:00:00+00:00,1.11616,1.11692,1.11614,1.11665,7862.56
2024-09-30 06:00:00+00:00,1.11665,1.11688,1.1156,1.11681,11535.5
2024-09-30 07:00:00+00:00,1.1168,1.11754,1.11593,1.11722,14472.35
2024-09-30 08:00:00+00:00,1.11721,1.12089,1.11721,1.12056,20885.31
2024-09-30 09:00:00+00:00,1.12056,1.12057,1.11884,1.11893,18502.17
2024-09-30 10:00:00+00:00,1.11893,1.1191,1.11832,1.11899,11147.09
2024-09-30 11:00:00+00:00,1.119,1.12029,1.11889,1.11975,13086.34
2024-09-30 12:00:00+00:00,1.11976,1.12012,1.11863,1.11897,12524.85
2024-09-30 13:00:00+00:00,1.11898,1.11912,1.11666,1.11686,21194.54
2024-09-30 14:00:00+00:00,1.11684,1.11686,1.11409,1.11583,25948.06
2024-09-30 15:00:00+00:00,1.11582,1.11642,1.1135,1.11441,20865.58
2024-09-30 16:00:00+00:00,1.11442,1.11498,1.11399,1.11484,13056.43
2024-09-30 17:00:00+00:00,1.11484,1.11629,1.11481,1.1153,10543.58
2024-09-30 18:00:00+00:00,1.11528,1.11547,1.11136,1.11322,31406.28
2024-09-30 19:00:00+00:00,1.11322,1.11361,1.11215,1.11326,15503.81
2024-09-30 20:00:00+00:00,1.11326,1.11365,1.11302,1.11345,4181.96
2024-09-30 21:00:00+00:00,1.11344,1.11356,1.11289,1.11351,1083.53
2024-09-30 22:00:00+00:00,1.1135,1.11419,1.11342,1.11415,833.73
2024-09-30 23:00:00+00:00,1.11417,1.11426,1.11355,1.11365,2686.32
2024-10-01 00:00:00+00:00,1.11365,1.11372,1.11271,1.11322,5000.44
2024-10-01 01:00:00+00:00,1.11322,1.11433,1.11313,1.1143,4121.68
2024-10-01 02:00:00+00:00,1.11431,1.11433,1.11359,1.11388,2357.71
2024-10-01 03:00:00+00:00,1.11389,1.11399,1.11354,1.11377,2501.17
2024-10-01 04:00:00+00:00,1.11377,1.11413,1.11346,1.11405,2386.66
2024-10-01 05:00:00+00:00,1.11407,1.11439,1.11362,1.11375,3845.37
2024-10-01 06:00:00+00:00,1.11374,1.1141,1.11309,1.11345,6699.47
2024-10-01 07:00:00+00:00,1.11345,1.11369,1.11116,1.1115,15258.66
2024-10-01 08:00:00+00:00,1.11153,1.11201,1.10981,1.11026,11289.42
2024-10-01 09:00:00+00:00,1.11026,1.11145,1.1092,1.1095,9501.52
2024-10-01 10:00:00+00:00,1.10949,1.10976,1.10839,1.10869,13671.34
2024-10-01 11:00:00+00:00,1.1087,1.10998,1.10785,1.10845,21860.05
2024-10-01 12:00:00+00:00,1.10845,1.10886,1.10702,1.10711,28594.53
2024-10-01 13:00:00+00:00,1.1071,1.1083,1.10584,1.10708,31110.15
2024-10-01 14:00:00+00:00,1.10708,1.10868,1.10565,1.10764,38717.82
2024-10-01 15:00:00+00:00,1.10765,1.10778,1.10598,1.10662,20419.2
2024-10-01 16:00:00+00:00,1.10662,1.10715,1.10482,1.10543,15584.52
2024-10-01 17:00:00+00:00,1.10543,1.1065,1.10458,1.10621,20476.34
2024-10-01 18:00:00+00:00,1.10624,1.10721,1.10624,1.10715,10521.96
2024-10-01 19:00:00+00:00,1.10716,1.10773,1.10662,1.10675,10230.65
2024-10-01 20:00:00+00:00,1.10677,1.10727,1.10656,1.10675,5188.42
2024-10-01 21:00:00+00:00,1.10668,1.10708,1.10667,1.10684,918.77
2024-10-01 22:00:00+00:00,1.10683,1.10706,1.10669,1.10672,1610.1
2024-10-01 23:00:00+00:00,1.10671,1.10672,1.10634,1.10644,3221.8
2024-10-02 00:00:00+00:00,1.10645,1.10719,1.10633,1.10655,6714.42
2024-10-02 01:00:00+00:00,1.10656,1.10739,1.10656,1.10721,6477.46
2024-10-02 02:00:00+00:00,1.10721,1.1073,1.10634,1.10664,6522.63
2024-10-02 03:00:00+00:00,1.10664,1.10711,1.10639,1.10706,7629.04
2024-10-02 04:00:00+00:00,1.10706,1.10737,1.10603,1.10629,8003.51
2024-10-02 05:00:00+00:00,1.10629,1.10635,1.10541,1.10622,12533.38
2024-10-02 06:00:00+00:00,1.1062,1.10701,1.10599,1.10664,12771.29
2024-10-02 07:00:00+00:00,1.10667,1.10727,1.10632,1.10665,19042.07
2024-10-02 08:00:00+00:00,1.10664,1.10828,1.1064,1.10722,14679.13
2024-10-02 09:00:00+00:00,1.10723,1.10723,1.10612,1.10713,10614.77
2024-10-02 10:00:00+00:00,1.10713,1.10765,1.10664,1.10666,12637.09
2024-10-02 11:00:00+00:00,1.10668,1.10767,1.10646,1.10756,13586.12
2024-10-02 12:00:00+00:00,1.10755,1.10773,1.1051,1.10535,20942.83
2024-10-02 13:00:00+00:00,1.10537,1.10656,1.1047,1.10512,23005.61
2024-10-02 14:00:00+00:00,1.10511,1.10563,1.10353,1.10361,22757.63
2024-10-02 15:00:00+00:00,1.10361,1.10504,1.10325,1.10494,13883.91
2024-10-02 16:00:00+00:00,1.10495,1.10548,1.10436,1.10466,11596.05
2024-10-02 17:00:00+00:00,1.10466,1.10499,1.10445,1.1047,9622.64
2024-10-02 18:00:00+00:00,1.10469,1.10484,1.10376,1.10382,8449.43
2024-10-02 19:00:00+00:00,1.10382,1.10533,1.10367,1.10488,3853.58
2024-10-02 20:00:00+00:00,1.10488,1.10524,1.1044,1.1044,6965.85
2024-10-02 21:00:00+00:00,1.1044,1.10482,1.1043,1.10478,1468.66
2024-10-02 22:00:00+00:00,1.10471,1.1049,1.10457,1.10461,2381.74
2024-10-02 23:00:00+00:00,1.10462,1.10477,1.10436,1.10458,3501.83
2024-10-03 00:00:00+00:00,1.10459,1.10465,1.10372,1.10391,9447.3
2024-10-03 01:00:00+00:00,1.1039,1.10406,1.10351,1.10392,9645.44
2024-10-03 02:00:00+00:00,1.10393,1.10394,1.10352,1.10359,6335.0
